POP,HP,REG,regHP,SAMPLE,LANE,READ1,READ2
COSK,CO,West,WestCO,P12002_156,S64_L003,../../../data/WGS/rawdata/P12002/P12002_156/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_156_S64_L003_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_156/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_156_S64_L003_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_156,S64_L006,../../../data/WGS/rawdata/P12002/P12002_156/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_156_S64_L006_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_156/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_156_S64_L006_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_156,S19_L001,../../../data/WGS/rawdata/P12002/P12002_156/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_156_S19_L001_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_156/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_156_S19_L001_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_157,S98_L004,../../../data/WGS/rawdata/P12002/P12002_157/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_157_S98_L004_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_157/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_157_S98_L004_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_157,S98_L007,../../../data/WGS/rawdata/P12002/P12002_157/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_157_S98_L007_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_157/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_157_S98_L007_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_157,S53_L002,../../../data/WGS/rawdata/P12002/P12002_157/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_157_S53_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_157/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_157_S53_L002_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_158,S32_L002,../../../data/WGS/rawdata/P12002/P12002_158/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_158_S32_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_158/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_158_S32_L002_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_158,S32_L005,../../../data/WGS/rawdata/P12002/P12002_158/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_158_S32_L005_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_158/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_158_S32_L005_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_158,S32_L008,../../../data/WGS/rawdata/P12002/P12002_158/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_158_S32_L008_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_158/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_158_S32_L008_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_159,S65_L003,../../../data/WGS/rawdata/P12002/P12002_159/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_159_S65_L003_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_159/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_159_S65_L003_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_159,S65_L006,../../../data/WGS/rawdata/P12002/P12002_159/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_159_S65_L006_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_159/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_159_S65_L006_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_159,S20_L001,../../../data/WGS/rawdata/P12002/P12002_159/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_159_S20_L001_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_159/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_159_S20_L001_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_160,S99_L004,../../../data/WGS/rawdata/P12002/P12002_160/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_160_S99_L004_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_160/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_160_S99_L004_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_160,S99_L007,../../../data/WGS/rawdata/P12002/P12002_160/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_160_S99_L007_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_160/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_160_S99_L007_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_160,S54_L002,../../../data/WGS/rawdata/P12002/P12002_160/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_160_S54_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_160/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_160_S54_L002_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_161,S33_L002,../../../data/WGS/rawdata/P12002/P12002_161/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_161_S33_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_161/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_161_S33_L002_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_161,S33_L005,../../../data/WGS/rawdata/P12002/P12002_161/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_161_S33_L005_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_161/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_161_S33_L005_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_161,S33_L008,../../../data/WGS/rawdata/P12002/P12002_161/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_161_S33_L008_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_161/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_161_S33_L008_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_162,S66_L003,../../../data/WGS/rawdata/P12002/P12002_162/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_162_S66_L003_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_162/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_162_S66_L003_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_162,S66_L006,../../../data/WGS/rawdata/P12002/P12002_162/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_162_S66_L006_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_162/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_162_S66_L006_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_162,S21_L001,../../../data/WGS/rawdata/P12002/P12002_162/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_162_S21_L001_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_162/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_162_S21_L001_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_163,S100_L004,../../../data/WGS/rawdata/P12002/P12002_163/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_163_S100_L004_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_163/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_163_S100_L004_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_163,S100_L007,../../../data/WGS/rawdata/P12002/P12002_163/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_163_S100_L007_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_163/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_163_S100_L007_R2_001.fastq.gz
COSK,CO,West,WestCO,P12002_163,S55_L002,../../../data/WGS/rawdata/P12002/P12002_163/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_163_S55_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_163/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_163_S55_L002_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_164,S34_L002,../../../data/WGS/rawdata/P12002/P12002_164/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_164_S34_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_164/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_164_S34_L002_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_164,S34_L005,../../../data/WGS/rawdata/P12002/P12002_164/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_164_S34_L005_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_164/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_164_S34_L005_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_164,S34_L008,../../../data/WGS/rawdata/P12002/P12002_164/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_164_S34_L008_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_164/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_164_S34_L008_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_165,S67_L003,../../../data/WGS/rawdata/P12002/P12002_165/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_165_S67_L003_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_165/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_165_S67_L003_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_165,S67_L006,../../../data/WGS/rawdata/P12002/P12002_165/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_165_S67_L006_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_165/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_165_S67_L006_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_165,S22_L001,../../../data/WGS/rawdata/P12002/P12002_165/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_165_S22_L001_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_165/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_165_S22_L001_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_166,S101_L004,../../../data/WGS/rawdata/P12002/P12002_166/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_166_S101_L004_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_166/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_166_S101_L004_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_166,S101_L007,../../../data/WGS/rawdata/P12002/P12002_166/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_166_S101_L007_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_166/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_166_S101_L007_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_166,S56_L002,../../../data/WGS/rawdata/P12002/P12002_166/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_166_S56_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_166/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_166_S56_L002_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_167,S35_L002,../../../data/WGS/rawdata/P12002/P12002_167/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_167_S35_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_167/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_167_S35_L002_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_167,S35_L005,../../../data/WGS/rawdata/P12002/P12002_167/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_167_S35_L005_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_167/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_167_S35_L005_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_167,S35_L008,../../../data/WGS/rawdata/P12002/P12002_167/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_167_S35_L008_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_167/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_167_S35_L008_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_168,S68_L003,../../../data/WGS/rawdata/P12002/P12002_168/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_168_S68_L003_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_168/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_168_S68_L003_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_168,S68_L006,../../../data/WGS/rawdata/P12002/P12002_168/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_168_S68_L006_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_168/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_168_S68_L006_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_168,S23_L001,../../../data/WGS/rawdata/P12002/P12002_168/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_168_S23_L001_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_168/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_168_S23_L001_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_169,S102_L004,../../../data/WGS/rawdata/P12002/P12002_169/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_169_S102_L004_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_169/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_169_S102_L004_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_169,S102_L007,../../../data/WGS/rawdata/P12002/P12002_169/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_169_S102_L007_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_169/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_169_S102_L007_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_169,S57_L002,../../../data/WGS/rawdata/P12002/P12002_169/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_169_S57_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_169/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_169_S57_L002_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_170,S36_L002,../../../data/WGS/rawdata/P12002/P12002_170/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_170_S36_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_170/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_170_S36_L002_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_170,S36_L005,../../../data/WGS/rawdata/P12002/P12002_170/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_170_S36_L005_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_170/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_170_S36_L005_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_170,S36_L008,../../../data/WGS/rawdata/P12002/P12002_170/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_170_S36_L008_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_170/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_170_S36_L008_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_171,S69_L003,../../../data/WGS/rawdata/P12002/P12002_171/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_171_S69_L003_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_171/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_171_S69_L003_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_171,S69_L006,../../../data/WGS/rawdata/P12002/P12002_171/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_171_S69_L006_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_171/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_171_S69_L006_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_171,S24_L001,../../../data/WGS/rawdata/P12002/P12002_171/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_171_S24_L001_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_171/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_171_S24_L001_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_172,S103_L004,../../../data/WGS/rawdata/P12002/P12002_172/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_172_S103_L004_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_172/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_172_S103_L004_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_172,S103_L007,../../../data/WGS/rawdata/P12002/P12002_172/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_172_S103_L007_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_172/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_172_S103_L007_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_172,S58_L002,../../../data/WGS/rawdata/P12002/P12002_172/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_172_S58_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_172/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_172_S58_L002_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_173,S37_L002,../../../data/WGS/rawdata/P12002/P12002_173/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_173_S37_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_173/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_173_S37_L002_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_173,S37_L005,../../../data/WGS/rawdata/P12002/P12002_173/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_173_S37_L005_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_173/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_173_S37_L005_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_173,S37_L008,../../../data/WGS/rawdata/P12002/P12002_173/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_173_S37_L008_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_173/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_173_S37_L008_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_174,S70_L003,../../../data/WGS/rawdata/P12002/P12002_174/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_174_S70_L003_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_174/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_174_S70_L003_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_174,S70_L006,../../../data/WGS/rawdata/P12002/P12002_174/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_174_S70_L006_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_174/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_174_S70_L006_R2_001.fastq.gz
COLI,CO,East,EastCO,P12002_174,S25_L001,../../../data/WGS/rawdata/P12002/P12002_174/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_174_S25_L001_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_174/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_174_S25_L001_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_175,S104_L004,../../../data/WGS/rawdata/P12002/P12002_175/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_175_S104_L004_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_175/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_175_S104_L004_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_175,S104_L007,../../../data/WGS/rawdata/P12002/P12002_175/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_175_S104_L007_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_175/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_175_S104_L007_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_175,S59_L002,../../../data/WGS/rawdata/P12002/P12002_175/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_175_S59_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_175/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_175_S59_L002_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_176,S38_L002,../../../data/WGS/rawdata/P12002/P12002_176/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_176_S38_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_176/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_176_S38_L002_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_176,S38_L005,../../../data/WGS/rawdata/P12002/P12002_176/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_176_S38_L005_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_176/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_176_S38_L005_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_176,S38_L008,../../../data/WGS/rawdata/P12002/P12002_176/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_176_S38_L008_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_176/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_176_S38_L008_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_177,S71_L003,../../../data/WGS/rawdata/P12002/P12002_177/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_177_S71_L003_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_177/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_177_S71_L003_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_177,S71_L006,../../../data/WGS/rawdata/P12002/P12002_177/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_177_S71_L006_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_177/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_177_S71_L006_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_177,S26_L001,../../../data/WGS/rawdata/P12002/P12002_177/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_177_S26_L001_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_177/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_177_S26_L001_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_178,S105_L004,../../../data/WGS/rawdata/P12002/P12002_178/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_178_S105_L004_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_178/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_178_S105_L004_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_178,S105_L007,../../../data/WGS/rawdata/P12002/P12002_178/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_178_S105_L007_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_178/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_178_S105_L007_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_178,S60_L002,../../../data/WGS/rawdata/P12002/P12002_178/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_178_S60_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_178/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_178_S60_L002_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_179,S39_L002,../../../data/WGS/rawdata/P12002/P12002_179/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_179_S39_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_179/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_179_S39_L002_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_179,S39_L005,../../../data/WGS/rawdata/P12002/P12002_179/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_179_S39_L005_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_179/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_179_S39_L005_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_179,S39_L008,../../../data/WGS/rawdata/P12002/P12002_179/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_179_S39_L008_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_179/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_179_S39_L008_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_180,S72_L003,../../../data/WGS/rawdata/P12002/P12002_180/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_180_S72_L003_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_180/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_180_S72_L003_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_180,S72_L006,../../../data/WGS/rawdata/P12002/P12002_180/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_180_S72_L006_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_180/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_180_S72_L006_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_180,S27_L001,../../../data/WGS/rawdata/P12002/P12002_180/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_180_S27_L001_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_180/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_180_S27_L001_R2_001.fastq.gz
